device_id,ts,ignition,odometer_km
D2020,2026-05-20 16:23:00,ON,10050.7
D2010,2026-05-22 09:07:00,OFF,46638.8
D2018,13-May-2026 09:45:00,ON,77812.7
D9002,2026-05-02T07:00:00,ON,65871.7
D2014,21/05/2026 10:07,ON,78565.9
D2017,16/05/2026 07:52,ON,71754.3
D2005,2026-05-05T15:45:00,ON,36681.4
D2027,2026-05-25T17:15:00,ON,63790.7
D2008,17/05/2026 17:23,ON,350.1
D9001,2026-05-14T16:38:00,ON,11903.9
D2027,2026-05-30T08:52:00,ON,63956.7
D2011,16/05/2026 07:15,OFF,30676.1
D2010,2026-05-12 11:15:00,OFF,46638.8
D2022,2026-05-02T17:07:00,ON,58045.0
D9002,2026-05-27T13:00:00,ON,66289.4
D2014,27/05/2026 14:15,ON,78945.1
D2027,2026-05-17T17:15:00,ON,63482.4
D2011,27/05/2026 08:38,OFF,30676.1
D2011,10/05/2026 14:38,OFF,30676.1
D2020,2026-05-12 09:45:00,ON,9611.2
D2012,18/05/2026 17:15,ON,57330.4
D2011,15/05/2026 14:00,OFF,30676.1
D2010,2026-05-22 13:00:00,OFF,46638.8
D9001,2026-05-10T09:15:00,ON,11785.9
D2012,08/05/2026 16:00,ON,57042.2
D2024,17-May-2026 16:38:00,ON,15436.7
D2017,30/05/2026 17:00,ON,72076.3
D2018,04-May-2026 08:00:00,ON,77242.6
D2018,10-May-2026 14:07:00,ON,77653.0
D2004,03-May-2026 07:38:00,ON,32244.1
D2016,2026-05-30T17:23:00,ON,35351.1
D2019,29-May-2026 13:38:00,ON,19441.9
D2008,05/05/2026 15:07,ON,47689.1
D2011,13/05/2026 17:23,OFF,30676.1
D9002,2026-05-28T11:07:00,ON,66304.9
D2004,15-May-2026 07:00:00,ON,32836.6
D2026,2026-05-07 17:45:00,ON,13438.0
D2012,11/05/2026 17:07,ON,57128.7
D2027,2026-05-12T13:15:00,ON,63278.7
D2022,2026-05-25T14:38:00,on,58964.4
D2027,2026-05-21T12:23:00,ON,63619.8
D2013,25/05/2026 15:00,ON,48644.0
D2011,04/05/2026 09:52,OFF,30676.1
D2025,16/05/2026 14:52,ON,78566.7
D2009,09/05/2026 09:45,ON,53303.3
D9001,2026-05-28T07:38:00,ON,12240.8
D2015,2026-05-17 15:52:00,ON,26453.8
D2009,05/05/2026 07:38,ON,53039.0
D2017,26/05/2026 11:00,ON,71978.1
D2007,2026-05-03T10:07:00,ON,47916.1
D2023,13-May-2026 12:38:00,ON,76852.5
D9001,2026-05-23T08:23:00,ON,12115.6
D2007,2026-05-04T09:00:00,ON,47955.1
D9001,2026-05-20T07:15:00,ON,12034.9
D2004,07-May-2026 14:00:00,ON,
D2013,06/05/2026 10:45,ON,47889.0
D2017,09/05/2026 13:00,ON,71613.3
D2012,29/05/2026 09:15,ON,57630.3
D2023,29-May-2026 07:23:00,ON,77231.3
D2018,17-May-2026 07:07:00,ON,78054.9
D2010,2026-05-15 10:07:00,OFF,46638.8
D2011,04/05/2026 07:15,off,30676.1
D9002,2026-05-19T07:07:00,ON,66150.1
D9001,2026-05-28T15:45:00,on,12258.1
D2007,2026-05-18T10:38:00,ON,48566.6
D2020,2026-05-17 13:07:00,ON,9883.0
D2014,30/05/2026 17:38,ON,79133.8
D2016,2026-05-15T15:52:00,ON,34945.5
D2014,24/05/2026 11:23,on,78754.3
D2009,26/05/2026 11:07,ON,1162.0
D2025,28/05/2026 13:00,ON,79003.2
D2011,07/05/2026 11:15,OFF,30676.1
D2027,2026-05-21T08:38:00,ON,63608.5
D2012,18/05/2026 07:00,ON,0
D2017,18/05/2026 11:45,ON,71805.2
D2008,11/05/2026 14:07,ON,47847.6
D2023,13-May-2026 07:52:00,ON,76842.6
D2020,2026-05-30 17:23:00,ON,10563.4
D9002,2026-05-12T07:15:00,ON,66035.9
D2018,15-May-2026 11:00:00,ON,77950.1
D2006,06-May-2026 07:15:00,ON,58857.3
D2004,04-May-2026 17:23:00,ON,32333.4
D2024,08-May-2026 15:38:00,ON,14975.5
D2004,02-May-2026 13:15:00,on,32217.8
D2026,2026-05-22 07:15:00,ON,13713.4
D2008,04/05/2026 11:00,ON,-1
D2014,08/05/2026 17:52,ON,77828.2
D2020,2026-05-15 10:07:00,ON,9766.5
D2013,20/05/2026 07:07,ON,48421.8
D2028,2026-05-04T07:38:00,ON,45926.9
D2016,2026-05-09T09:38:00,ON,34770.0
D2023,26-May-2026 13:00:00,ON,77169.4
D2022,2026-05-16T07:15:00,ON,58573.3
D2025,04/05/2026 08:07,ON,78105.5
D2007,2026-05-07T12:23:00,ON,48095.6
D9001,2026-05-10T16:15:00,ON,11801.5
D9002,2026-05-29T13:07:00,ON,66323.8
D2028,2026-05-02T13:23:00,ON,45832.4
D2004,03-May-2026 11:52:00,ON,32264.1
D2013,24/05/2026 15:15,ON,48606.4
D2024,09-May-2026 15:23:00,ON,15025.8
D2026,2026-05-06 07:15:00,ON,13402.5
D2016,2026-05-21T17:07:00,ON,35110.9
D2016,2026-05-27T12:07:00,ON,35259.9
D2019,22-May-2026 17:52:00,ON,19184.1
D2011,26/05/2026 09:45,OFF,30676.1
D2026,2026-05-26 13:52:00,ON,-1
D2013,27/05/2026 07:52,ON,
D2014,07/05/2026 17:07,ON,77768.4
D2024,16-May-2026 15:45:00,ON,15377.2
D2022,2026-05-21T13:00:00,ON,58797.3
D2027,2026-05-01T11:38:00,ON,62846.4
D2026,2026-05-20 08:07:00,ON,13677.9
D9002,2026-05-07T07:07:00,ON,65953.6
D2013,27/05/2026 14:23,ON,48718.7
D2028,2026-05-02T15:52:00,ON,45841.9
D9002,2026-05-26T13:00:00,ON,66273.2
D2004,09-May-2026 09:52:00,ON,32552.3
D2010,2026-05-12 09:07:00,OFF,
D2025,02/05/2026 17:23,ON,78057.6
D2006,02-May-2026 07:15:00,ON,58593.9
D2020,2026-05-16 15:45:00,ON,
D2023,01-May-2026 16:45:00,ON,76571.1
D2006,06-May-2026 15:00:00,ON,58905.3
D2017,24/05/2026 16:23,ON,71945.3
D2022,2026-05-15T14:23:00,ON,58558.4
D2016,2026-05-05T15:38:00,on,34676.1
D2010,2026-05-30 17:00:00,OFF,46638.8
D2026,2026-05-14 13:23:00,ON,9999999
D2010,2026-05-20 09:00:00,OFF,46638.8
D2026,2026-05-07 08:00:00,ON,13424.8
D2017,19/05/2026 17:07,ON,71836.7
D2025,07/05/2026 17:15,ON,78241.8
D2016,2026-05-21T11:00:00,ON,35097.0
D2010,2026-05-13 15:38:00,OFF,46638.8
D2021,11/05/2026 08:38,ON,28550.9
D2022,2026-05-28T11:38:00,ON,59077.0
D2013,20/05/2026 13:45,ON,48444.5
D2022,2026-05-12T13:45:00,ON,58435.0
D2021,24/05/2026 09:00,ON,29060.4
D2026,2026-05-12 07:38:00,ON,13517.7
D2014,01/05/2026 14:23,ON,77402.3
D2020,2026-05-21 17:38:00,ON,10102.0
D2007,2026-05-04T13:38:00,ON,47969.5
D2023,07-May-2026 15:45:00,ON,76713.4
D2013,22/05/2026 12:38,ON,48516.9
D2026,2026-05-06 13:23:00,ON,13413.2
D2012,03/05/2026 16:38,ON,56898.3
D2025,09/05/2026 15:38,ON,78310.1
D2028,2026-05-10T13:00:00,ON,46358.3
D2020,2026-05-14 15:45:00,ON,0
D2022,2026-05-12T17:15:00,ON,58446.5
D2027,2026-05-19T13:45:00,ON,63547.5
D2021,24/05/2026 07:07,ON,29054.1
D2025,28/05/2026 09:38,ON,78991.3
D2027,2026-05-25T07:45:00,ON,63757.2
D2020,2026-05-22 07:00:00,ON,10109.5
D2021,07/05/2026 07:00,ON,28392.1
D2016,2026-05-06T10:38:00,ON,34691.5
D2006,15-May-2026 07:52:00,ON,59463.2
D2019,07-May-2026 10:45:00,ON,18589.6
D2024,28-May-2026 12:38:00,ON,-1
D9002,2026-05-20T10:23:00,ON,66170.4
D2012,12/05/2026 11:52,ON,57142.8
D2023,08-May-2026 17:15:00,ON,76741.7
D2022,2026-05-08T09:23:00,ON,58259.6
D2028,2026-05-11T13:07:00,ON,46427.5
D2008,24/05/2026 17:45,ON,537.1
D2021,18/05/2026 07:00,ON,28821.1
D2013,17/05/2026 11:23,ON,48322.5
D2019,14-May-2026 14:52:00,ON,18871.7
D2007,2026-05-18T12:23:00,ON,48572.7
D2015,2026-05-13 07:45:00,ON,26354.7
D2021,02/05/2026 14:07,ON,28221.6
D2014,14/05/2026 07:23,ON,78136.1
D2012,02/05/2026 09:52,ON,56850.4
D2027,2026-05-27T10:07:00,ON,63846.6
D2013,26/05/2026 17:45,ON,48688.0
D2016,2026-05-23T07:38:00,ON,35142.6
D2005,2026-05-13T08:23:00,ON,36949.6
D9001,2026-05-11T08:52:00,on,11809.0
D2007,2026-05-14T17:00:00,ON,48418.2
D9001,2026-05-30T12:38:00,ON,12303.5
D2007,2026-05-12T14:07:00,ON,48322.7
D2013,19/05/2026 07:15,ON,48385.2
D2008,05/05/2026 07:00,ON,47669.2
D2009,03/05/2026 17:52,ON,52967.6
D2028,2026-05-12T07:00:00,ON,46455.5
D2020,2026-05-14 13:38:00,ON,9730.1
D2028,2026-05-09T11:23:00,ON,46287.3
D2013,22/05/2026 07:38,ON,48500.5
D2017,16/05/2026 14:00,on,71767.0
D2023,14-May-2026 09:38:00,ON,76872.5
D2016,2026-05-23T09:52:00,ON,35146.9
D2027,2026-05-25T12:23:00,ON,63773.6
D2024,14-May-2026 08:23:00,ON,15249.1
D2005,2026-05-08T07:45:00,ON,36765.5
D2009,25/05/2026 13:00,ON,1103.6
D2022,2026-05-02T09:45:00,ON,58018.9
D2027,2026-05-15T09:07:00,ON,63382.2
D2024,13-May-2026 14:15:00,ON,15224.2
D2009,12/05/2026 08:52,ON,259.8
D2020,2026-05-28 10:07:00,ON,10430.0
D2014,19/05/2026 09:23,ON,0
D2020,2026-05-06 14:23:00,ON,9324.9
D2020,2026-05-05 16:45:00,ON,-1
D9002,2026-05-01T11:07:00,ON,65861.5
D2016,2026-05-03T07:07:00,ON,34604.4
D2014,04/05/2026 16:15,ON,77590.1
D2004,13-May-2026 13:00:00,ON,32763.9
D2021,12/05/2026 15:15,ON,28612.0
D2024,04-May-2026 17:07:00,ON,14782.0
D2024,12-May-2026 09:52:00,ON,15150.5
D2016,2026-05-13T08:00:00,ON,34877.1
D2018,08-May-2026 16:45:00,ON,77539.3
D2019,16-May-2026 16:15:00,ON,18955.3
D2019,24-May-2026 07:00:00,ON,19227.9
D2028,2026-05-10T17:38:00,ON,46380.1
D2019,13-May-2026 12:07:00,ON,18824.6
D2020,2026-05-30 07:15:00,ON,10519.3
D2007,2026-05-16T13:45:00,ON,0
D2025,22/05/2026 13:15,ON,78784.3
D2010,2026-05-04 11:23:00,OFF,46638.8
D2015,2026-05-20 17:15:00,ON,26520.3
D2011,06/05/2026 10:15,OFF,30676.1
D2026,2026-05-08 13:52:00,ON,0
D2023,16-May-2026 12:52:00,ON,76924.5
D2016,2026-05-13T17:45:00,ON,9999999
D2027,2026-05-25T15:45:00,ON,63785.1
D2016,2026-05-01T10:23:00,ON,34557.0
D2012,30/05/2026 13:00,ON,57669.4
D2026,2026-05-13 17:23:00,ON,13553.7
D2005,2026-05-13T17:07:00,ON,36975.5
D2021,12/05/2026 07:52,ON,28585.5
D2013,14/05/2026 09:15,ON,48198.6
D2013,21/05/2026 12:23,ON,48477.8
D2012,09/05/2026 17:00,ON,57071.2
D2019,23-May-2026 15:52:00,ON,19217.1
D2018,18-May-2026 07:15:00,ON,78117.9
D2020,2026-05-05 09:23:00,ON,9253.6
D2019,18-May-2026 16:45:00,ON,19031.1
D2014,10/05/2026 17:45,ON,77947.2
D2017,24/05/2026 09:23,ON,71932.5
D2024,24-May-2026 15:00:00,ON,15782.1
D2025,30/05/2026 15:38,ON,79083.4
D2021,10/05/2026 17:45,ON,28540.0
D2020,2026-05-02 17:07:00,ON,9130.8
D2026,2026-05-23 08:15:00,ON,13735.3
D2005,2026-05-14T13:45:00,ON,37001.1
D9002,2026-05-03T12:45:00,ON,65894.5
D2022,2026-05-01T17:07:00,ON,58005.4
D2007,2026-05-14T07:00:00,on,48380.9
D2018,08-May-2026 07:00:00,ON,77489.2
D2022,2026-05-11T13:45:00,ON,0
D2016,2026-05-12T14:45:00,on,34863.5
D2014,10/05/2026 10:38,ON,77913.4
D2012,17/05/2026 13:45,ON,57293.1
D2018,09-May-2026 10:45:00,ON,77566.4
D2021,28/05/2026 07:45,ON,29208.0
D2016,2026-05-13T13:00:00,ON,-1
D2008,03/05/2026 11:23,ON,47627.2
D2017,01/05/2026 10:52,on,9999999
D2007,2026-05-02T07:07:00,ON,47861.7
D2015,2026-05-12 11:15:00,ON,26341.5
D2025,16/05/2026 09:45,ON,78552.3
D2020,2026-05-18 17:45:00,ON,9948.7
D2015,2026-05-10 13:23:00,ON,26303.0
D9001,2026-05-03T13:23:00,ON,11613.8
D2012,22/05/2026 07:07,ON,57423.1
D2012,20/05/2026 13:00,ON,57379.1
D2004,17-May-2026 11:23:00,ON,9999999
D2028,2026-05-01T07:07:00,ON,45729.7
D2019,18-May-2026 14:23:00,ON,19023.3
D2017,23/05/2026 17:45,ON,71923.8
D2010,2026-05-14 09:07:00,OFF,46638.8
D2014,22/05/2026 07:23,ON,78612.1
D2010,2026-05-03 11:00:00,OFF,46638.8
D2022,2026-05-21T09:38:00,ON,58783.7
D2013,26/05/2026 07:45,ON,48656.4
D2010,2026-05-21 10:15:00,OFF,46638.8
D2021,18/05/2026 16:07,ON,28852.7
D2025,28/05/2026 07:15,ON,78985.4
D2012,29/05/2026 17:23,ON,57649.6
D2004,16-May-2026 17:38:00,ON,32929.7
D2027,2026-05-12T07:45:00,ON,63256.2
D2019,13-May-2026 08:45:00,ON,18813.7
D2018,14-May-2026 15:07:00,ON,77908.0
D2024,01-May-2026 09:15:00,ON,14596.2
D2027,2026-05-16T08:52:00,ON,63416.2
D2008,15/05/2026 12:45,ON,285.2
D2019,23-May-2026 10:45:00,ON,19200.6
D2021,08/05/2026 07:52,ON,28430.7
D2015,2026-05-09 09:23:00,ON,26275.6
D2025,15/05/2026 13:07,ON,78527.1
D2005,2026-05-01T11:00:00,ON,36528.3
D2018,15-May-2026 17:23:00,ON,77981.6
D2021,24/05/2026 17:15,ON,29086.2
D9002,2026-05-03T10:23:00,ON,65892.2
D9002,2026-05-24T09:23:00,ON,66236.0
D2017,06/05/2026 15:38,ON,-1
D2009,19/05/2026 14:45,ON,733.2
D9001,2026-05-16T09:45:00,ON,11938.2
D2008,28/05/2026 09:15,ON,625.3
D2026,2026-05-15 17:15:00,ON,13594.0
D9002,2026-05-08T14:15:00,ON,65980.9
D2023,05-May-2026 13:23:00,ON,76659.7
D2009,06/05/2026 12:38,ON,53128.7
D2016,2026-05-19T13:38:00,ON,35047.9
D2018,17-May-2026 13:07:00,ON,78085.8
D2006,16-May-2026 14:52:00,ON,0
D9002,2026-05-25T15:00:00,ON,66258.8
D2007,2026-05-08T09:23:00,ON,48129.0
D9002,2026-05-20T08:07:00,ON,66167.8
D2016,2026-05-27T10:45:00,ON,35256.2
D9002,2026-05-16T10:00:00,ON,66104.0
D2022,2026-05-21T17:15:00,ON,58810.7
D9001,2026-05-04T07:15:00,ON,0
D2024,23-May-2026 15:15:00,ON,15732.3
D2010,2026-05-23 09:00:00,OFF,46638.8
D2017,07/05/2026 07:38,ON,71560.5
D2026,2026-05-09 09:52:00,ON,13463.0
D2017,29/05/2026 09:38,ON,72040.4
D2017,11/05/2026 10:52,ON,71650.8
D2022,2026-05-03T08:00:00,ON,58056.6
D2010,2026-05-13 17:23:00,OFF,46638.8
D9001,2026-05-18T10:45:00,ON,11992.7
D2007,2026-05-02T11:52:00,ON,47876.1
D2017,23/05/2026 07:15,ON,9999999
D2007,2026-05-10T09:38:00,ON,48215.9
D2005,2026-05-14T12:23:00,ON,36996.1
D2015,2026-05-22 07:52:00,ON,26545.2
D2011,28/05/2026 13:00,OFF,30676.1
D2011,18/05/2026 09:07,OFF,30676.1
D2010,2026-05-19 08:07:00,OFF,46638.8
D2015,2026-05-28 16:00:00,ON,26687.6
D9001,2026-05-08T13:45:00,ON,11742.6
D2027,2026-05-21T07:52:00,ON,63602.9
D2025,19/05/2026 07:38,ON,78653.2
D2014,03/05/2026 17:52,ON,77531.5
D9001,2026-05-24T14:00:00,on,12154.2
D2014,17/05/2026 12:15,ON,78337.0
D2014,20/05/2026 11:15,ON,78509.8
D2023,11-May-2026 15:07:00,ON,76810.3
D2018,13-May-2026 15:45:00,ON,77844.3
D2025,01/05/2026 07:15,ON,77990.2
D2015,2026-05-11 09:52:00,ON,26316.8
D2017,11/05/2026 13:00,ON,71657.3
D2015,2026-05-21 15:15:00,ON,26537.8
D2015,2026-05-17 08:52:00,ON,26442.3
D2011,15/05/2026 11:38,OFF,30676.1
D2019,10-May-2026 10:07:00,ON,18704.6
D2022,2026-05-03T12:45:00,ON,58068.1
D2024,13-May-2026 16:38:00,ON,9999999
D2023,27-May-2026 11:23:00,ON,77189.6
D2022,2026-05-05T07:38:00,ON,58132.1
D2009,26/05/2026 14:45,ON,1174.9
D2017,15/05/2026 13:52,ON,71743.4
D2019,26-May-2026 08:23:00,ON,19309.9
D2027,2026-05-02T17:38:00,ON,62904.6
D2021,20/05/2026 12:23,ON,28913.9
D2018,27-May-2026 14:45:00,ON,78726.5
D2008,07/05/2026 07:38,ON,47725.0
D2022,2026-05-25T14:38:00,on,58964.4
D2007,2026-05-03T17:23:00,ON,0
D2018,14-May-2026 13:52:00,ON,77897.3
D2006,11-May-2026 13:45:00,ON,59229.0
D2026,2026-05-13 08:52:00,ON,13539.4
D2022,2026-05-09T08:52:00,ON,58297.9
D2019,22-May-2026 15:00:00,ON,19178.7
D2028,2026-05-08T07:00:00,ON,46193.7
D9002,2026-05-17T15:07:00,ON,66128.1
D2026,2026-05-08 09:38:00,ON,13444.3
D2017,08/05/2026 11:52,ON,9999999
D2017,12/05/2026 10:15,on,71672.6
D2019,27-May-2026 15:23:00,ON,
D2009,01/05/2026 17:45,ON,
D2016,2026-05-30T07:45:00,ON,35328.7
D2018,23-May-2026 15:38:00,ON,78477.3
D2014,14/05/2026 13:07,ON,78165.4
D2009,12/05/2026 10:00,ON,268.7
D2013,09/05/2026 16:00,ON,48027.8
D9002,2026-05-17T08:52:00,ON,0
D2018,18-May-2026 13:38:00,ON,78149.8
D2015,2026-05-09 07:52:00,ON,26272.3
D2009,04/05/2026 07:15,ON,-1
D9001,2026-05-24T16:38:00,ON,12159.2
D2012,10/05/2026 12:15,ON,57087.8
D2021,03/05/2026 11:45,ON,0
D2027,2026-05-24T17:23:00,ON,63751.8
D9002,2026-05-03T07:15:00,ON,65887.3
D2027,2026-05-18T12:00:00,ON,63503.8
D2014,26/05/2026 13:23,ON,78880.2
D2004,15-May-2026 17:52:00,ON,32879.9
D2023,16-May-2026 08:23:00,ON,76917.6
D2005,2026-05-12T11:15:00,ON,36924.9
D9001,2026-05-11T12:07:00,on,11816.3
D2019,01-May-2026 08:23:00,ON,18357.2
D2006,05-May-2026 08:38:00,ON,58799.3
D2008,06/05/2026 09:07,ON,47702.2
D2019,09-May-2026 07:52:00,ON,18655.6
D2018,22-May-2026 10:52:00,ON,78387.5
D9002,2026-05-20T07:45:00,ON,66165.6
D2026,2026-05-19 11:45:00,ON,13664.3
D2005,2026-05-16T10:00:00,ON,37062.3
D2017,06/05/2026 09:23,on,71541.0
D2013,15/05/2026 16:00,ON,48261.1
D2016,2026-05-11T07:00:00,ON,34818.7
D2014,20/05/2026 13:45,ON,78519.9
D2024,28-May-2026 08:45:00,ON,15956.1
D2014,28/05/2026 10:07,ON,78981.6
D9001,2026-05-04T11:45:00,ON,11637.1
D2008,30/05/2026 09:23,ON,680.2
D2011,25/05/2026 11:00,OFF,30676.1
D2013,11/05/2026 16:23,ON,48105.0
D2022,2026-05-23T15:00:00,ON,58884.5
D2028,2026-05-10T11:23:00,ON,46347.4
D2016,2026-05-16T14:07:00,ON,0
D2015,2026-05-01 15:00:00,ON,26116.8
D2027,2026-05-18T07:38:00,ON,63487.8
D2007,2026-05-01T13:45:00,on,47842.3
D2014,09/05/2026 09:45,ON,77847.9
D9002,2026-05-12T11:15:00,ON,66042.4
D2007,2026-05-11T11:38:00,ON,0
D2012,01/05/2026 13:52,on,56831.9
D2008,25/05/2026 16:23,ON,563.3
D2013,09/05/2026 11:45,ON,48012.7
D2023,12-May-2026 15:45:00,ON,76834.8
D2020,2026-05-24 17:00:00,ON,10255.3
D2013,30/05/2026 07:00,ON,48809.7
D2004,15-May-2026 12:52:00,ON,32858.2
D2019,22-May-2026 12:15:00,ON,
D2024,09-May-2026 13:52:00,ON,15018.4
D2023,18-May-2026 11:38:00,ON,76973.4
D2010,2026-05-29 17:23:00,OFF,46638.8
D2019,20-May-2026 11:00:00,ON,19091.7
D2011,05/05/2026 07:07,OFF,30676.1
D2020,2026-05-26 16:00:00,ON,10357.3
D2024,16-May-2026 07:38:00,ON,15343.2
D2026,2026-05-09 17:23:00,ON,
D2019,09-May-2026 17:23:00,ON,18688.2
D2017,25/05/2026 07:38,ON,0
D2013,03/05/2026 09:45,ON,47768.4
D2025,26/05/2026 08:23,ON,78917.3
D2026,2026-05-19 07:15:00,ON,13656.2
D2021,17/05/2026 07:07,ON,28782.1
D2027,2026-05-18T17:15:00,ON,63520.1
D2014,23/05/2026 15:15,ON,-1
D2023,18-May-2026 14:23:00,ON,76978.3
D2025,18/05/2026 07:23,ON,78618.2
D2022,2026-05-25T16:00:00,ON,58972.2
D2011,20/05/2026 14:52,OFF,30676.1
D2014,16/05/2026 07:23,ON,78256.4
D2017,19/05/2026 08:00,ON,71820.5
D2024,06-May-2026 11:52:00,ON,9999999
D2019,30-May-2026 17:38:00,ON,19491.2
D2028,2026-05-13T13:45:00,ON,46560.3
D2027,2026-05-07T07:52:00,ON,63064.4
D2018,05-May-2026 12:38:00,ON,77323.7
D2014,19/05/2026 16:07,on,78480.7
D2018,23-May-2026 07:23:00,ON,78434.8
D2017,29/05/2026 11:23,ON,72044.0
D2025,07/05/2026 13:00,ON,78229.7
D2013,15/05/2026 14:15,ON,-1
D2013,03/05/2026 15:45,ON,47787.6
D2011,04/05/2026 15:00,OFF,30676.1
D2016,2026-05-24T11:15:00,ON,35180.0
D2008,15/05/2026 17:23,ON,-1
D2012,25/05/2026 14:23,ON,57528.1
D2014,28/05/2026 17:23,ON,79015.3
D2014,22/05/2026 16:00,ON,78659.7
D2012,10/05/2026 13:45,ON,57091.6
D2008,09/05/2026 07:52,on,47775.5
D9001,2026-05-12T14:00:00,ON,11847.4
D2011,17/05/2026 17:45,OFF,30676.1
D2017,20/05/2026 16:00,ON,71858.4
D2021,03/05/2026 07:45,ON,28236.2
D2007,2026-05-15T16:52:00,ON,48461.5
D9002,2026-05-18T11:45:00,ON,66139.9
D2023,01-May-2026 09:00:00,ON,76556.3
D2008,27/05/2026 09:45,ON,598.5
D2021,15/05/2026 11:15,ON,28719.4
D2014,03/05/2026 09:07,ON,77492.6
D2012,13/05/2026 17:15,ON,57186.5
D2019,17-May-2026 14:00:00,ON,18985.5
D2011,16/05/2026 09:38,OFF,30676.1
D2008,01/05/2026 11:00,ON,47573.4
D2022,2026-05-06T08:15:00,ON,58177.6
D2025,25/05/2026 09:15,ON,78882.4
D2023,26-May-2026 11:52:00,ON,77165.5
D2009,15/05/2026 07:23,ON,440.0
D2025,02/05/2026 11:23,ON,78038.9
D2026,2026-05-04 11:00:00,ON,13372.2
D9001,2026-05-19T13:15:00,ON,12024.5
D2015,2026-05-25 07:00:00,ON,26608.0
D2020,2026-05-09 17:38:00,ON,9489.2
D2017,22/05/2026 09:15,ON,71887.6
D2018,18-May-2026 11:00:00,ON,78139.0
D2023,13-May-2026 10:38:00,ON,76849.1
D2015,2026-05-25 17:00:00,ON,26625.1
D2015,2026-05-24 09:45:00,ON,26591.9
D2020,2026-05-10 15:52:00,ON,9532.2
D2027,2026-05-13T14:07:00,ON,63320.7
D2015,2026-05-29 15:38:00,ON,26704.3
D2014,03/05/2026 13:07,ON,77511.9
D2011,30/05/2026 13:00,OFF,30676.1
D2011,16/05/2026 17:15,OFF,
D2022,2026-05-03T10:38:00,ON,0
D2021,19/05/2026 13:00,ON,28878.7
D9001,2026-05-05T07:38:00,ON,11651.7
D2020,2026-05-19 13:00:00,ON,9985.3
D2015,2026-05-18 17:15:00,ON,26477.5
D2026,2026-05-27 17:45:00,ON,13827.5
D2028,2026-05-27T16:23:00,ON,47503.7
D9001,2026-05-11T15:52:00,ON,11823.7
D2013,28/05/2026 11:52,ON,48745.4
D2009,01/05/2026 15:45,ON,52833.1
D2018,07-May-2026 07:23:00,ON,77422.9
D2021,13/05/2026 07:23,ON,28625.3
D2012,28/05/2026 07:07,ON,57597.5
D9002,2026-05-29T07:00:00,ON,66314.2
D2009,23/05/2026 07:38,ON,947.8
D2009,26/05/2026 09:15,ON,1149.4
D2016,2026-05-07T11:45:00,ON,34723.1
D9001,2026-05-05T17:00:00,ON,11672.8
D2010,2026-05-24 16:52:00,OFF,46638.8
D2015,2026-05-07 10:52:00,ON,26234.7
D2027,2026-05-12T12:38:00,ON,63272.9
D2017,09/05/2026 09:00,ON,71606.0
D2007,2026-05-10T13:45:00,ON,48230.3
D9001,2026-05-15T10:07:00,ON,11914.6
D2022,2026-05-02T13:07:00,ON,58031.8
D2025,27/05/2026 10:15,ON,78958.9
D9002,2026-05-09T13:45:00,ON,65995.5
D2005,2026-05-06T11:38:00,ON,9999999
D2018,22-May-2026 07:52:00,ON,78369.4
D2020,2026-05-12 11:45:00,ON,9621.5
D2021,05/05/2026 09:52,ON,28320.4
D2009,05/05/2026 08:23,on,53047.8
D2010,2026-05-20 07:38:00,off,46638.8
D2016,2026-05-11T13:45:00,ON,34832.2
D2014,08/05/2026 15:07,ON,77818.5
D2012,19/05/2026 13:07,ON,57350.0
D2016,2026-05-02T15:52:00,ON,34594.1
D2022,2026-05-24T07:52:00,ON,
D2010,2026-05-10 14:52:00,OFF,46638.8
D2018,20-May-2026 15:00:00,on,78287.0
D2028,2026-05-14T13:15:00,ON,46622.9
D2019,20-May-2026 16:45:00,on,19107.1
D2023,26-May-2026 07:15:00,ON,77157.5
D2020,2026-05-09 08:23:00,ON,9452.1
D2019,05-May-2026 15:15:00,ON,18528.9
